Prix,Ville,Marque,Modèle,Année-Modèle,Kilométrage,Carburant,Puissance fiscale,Boite à vitesses,Nombre de portes,Origine,Première main,État,Jantes aluminium,Airbags,Climatisation,Système de navigation/GPS,Toit ouvrant,Sièges cuir,Radar de recul,Caméra de recul,Vitres électriques,ABS,ESP,Régulateur de vitesse,Limiteur de vitesse,CD/MP3/Bluetooth,Ordinateur de bord,Verrouillage centralisé à distance
60000,Tanger,Suzuki,Celerio,2015,104999.5,Essence,6,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125000,El Kelâa des Sraghna,Dacia,Dokker,2019,62499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
170000,El Hajeb,Renault,Kadjar,2016,124999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
125000,Casablanca,Renault,Clio,2017,62499.5,Diesel,6,Automatique,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79000,Sidi Yahya,Fiat,Doblo,2016,104999.5,Diesel,5,Manuelle,5,WW au Maroc,0,Très bon,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
175000,Marrakech,Renault,Kadjar,2016,114999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
79000,Meknès,Volkswagen,Passat,2005,274999.5,Diesel,8,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
80000,Mohammedia,Toyota,Corolla,2008,274999.5,Diesel,8,Manuelle,5,WW au Maroc,0,Bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
125000,Tétouan,Fiat,TIPO,2021,52499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
168000,Rabat,Mercedes-Benz,220,2011,274999.5,Diesel,8,Automatique,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
80000,Tanger,Dacia,Logan,2015,134999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Bon,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96000,Salé,Hyundai,Santa Fe,2010,194999.5,Diesel,8,Automatique,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
76000,Salé,Dacia,Sandero,2014,134999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75000,Casablanca,Ford,Fiesta,2010,134999.5,Essence,7,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
77000,Casablanca,Volkswagen,GOLF 5,2008,174999.5,Diesel,8,Manuelle,5,Dédouanée,0,Très bon,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
118000,Marrakech,Opel,Astra,2015,134999.5,Diesel,8,Automatique,5,Importée neuve,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
190000,Rabat,Dacia,Duster,2021,22499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
110000,Casablanca,Dacia,Dokker,2017,12499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Correct,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
128000,Rabat,Mercedes-Benz,220,2007,184999.5,Diesel,9,Automatique,5,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
127800,Casablanca,Renault,Clio,2018,92499.5,Diesel,6,Automatique,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
95000,Tétouan,Nissan,Qashqai,2009,134999.5,Diesel,8,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
105000,Ain Aouda,Toyota,RAV 4,2013,324999.5,Diesel,8,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
260000,Casablanca,Mercedes-Benz,Classe CLA,2014,134999.5,Diesel,9,Automatique,5,Importée neuve,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
70000,Rabat,Dacia,Logan,2014,124999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
125000,Tétouan,Fiat,TIPO,2021,52499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
85000,Marrakech,Volkswagen,GOLF 4,2002,144999.5,Diesel,8,Manuelle,5,Dédouanée,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158000,Rabat,Renault,Megane 4,2019,42499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
68000,Rabat,Renault,Modus,2004,124999.5,Diesel,6,Manuelle,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
78000,Rabat,Hyundai,Santa Fe,2008,164999.5,Diesel,9,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
72000,Tétouan,Peugeot,Bipper,2012,104999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
80000,Fès,Ford,Fiesta,2016,92499.5,Essence,7,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155000,Kénitra,Peugeot,508,2018,92499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115000,Casablanca,Peugeot,208,2016,22499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195000,Tanger,Land Rover,Range Rover Sport,2011,144999.5,Diesel,12,Manuelle,5,Importée neuve,0,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104000,Casablanca,Dacia,Dokker,2018,12499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
63000,Marrakech,Peugeot,206+,2009,47499.5,Essence,6,Manuelle,5,WW au Maroc,1,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125000,El Jadida,Renault,Clio,2018,104999.5,Diesel,6,Automatique,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
120000,Kénitra,Renault,Clio,2018,27499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
285000,Casablanca,Jeep,Grand Cherokee,2017,124999.5,Diesel,12,Automatique,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
92000,Casablanca,Toyota,Corolla verso,2012,224999.5,Diesel,8,Manuelle,5,WW au Maroc,1,Bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
210000,Salé,Audi,A3,2013,194999.5,Diesel,8,Automatique,5,Dédouanée,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
68000,Deroua,Opel,Astra,2008,424999.5,Diesel,7,Manuelle,5,Importée neuve,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
185000,Rabat,Audi,Q5,2013,124999.5,Diesel,8,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
105000,Casablanca,Citroen,Berlingo,2018,72499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
90000,El Jadida,Dacia,Logan,2017,12499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
155000,Meknès,Fiat,500,2018,32499.5,Essence,7,Automatique,3,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63000,Kénitra,Fiat,Punto,2013,134999.5,Essence,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
127000,Casablanca,Hyundai,H-1,2017,184999.5,Diesel,10,Manuelle,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98000,Berrechid,Renault,Megane Estate,2010,184999.5,Diesel,7,Manuelle,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
90000,El Kelâa des Sraghna,Toyota,RAV 4,2008,374999.5,Diesel,9,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
7800000,Fès,Dacia,Dokker,2013,224999.5,Diesel,7,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
325000,Marrakech,Mercedes-Benz,Classe C,2014,134999.5,Diesel,9,Automatique,5,Dédouanée,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
132000,Casablanca,Renault,Kangoo,2017,104999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98000,Safi,Dacia,Logan,2017,104999.5,Diesel,7,Manuelle,5,WW au Maroc,1,Très bon,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
70000,El Jadida,Opel,Astra,2010,62499.5,Diesel,7,Manuelle,5,WW au Maroc,0,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129000,Casablanca,Dacia,Duster,2016,104999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
77000,Souk Sebt Ouled Nemma,Fiat,Doblo,2013,134999.5,Essence,5,Manuelle,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75000,Fquih Ben Saleh,Mercedes-Benz,220,1998,324999.5,Diesel,9,Manuelle,5,Dédouanée,0,Bon,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
100000,Casablanca,Dacia,Sandero,2017,104999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75000,Zagora,Hyundai,H-1,2005,274999.5,Diesel,9,Manuelle,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142000,Casablanca,Hyundai,Elantra,2019,134999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
70000,Agadir,Volkswagen,Passat,2006,224999.5,Diesel,8,Manuelle,5,WW au Maroc,0,Bon,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
820000,Nador,Citroen,Berlingo,2006,274999.5,Diesel,6,Manuelle,5,Dédouanée,1,Très bon,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100000,Oujda,Renault,Megane 3,2009,224999.5,Diesel,6,Manuelle,5,Dédouanée,1,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
150000,Agadir,Volkswagen,GOLF 7,2014,154999.5,Diesel,8,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
225000,Agadir,Ford,Kuga,2019,22499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
150000,Mohammedia,Opel,Corsa,2021,12499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
97000,Meknès,Nissan,Pathfinder,2006,324999.5,Diesel,10,Manuelle,5,WW au Maroc,0,Très bon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,Errachidia,Peugeot,Partner,2015,32499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Bon,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
115000,Temara,Volkswagen,Passat,2010,224999.5,Diesel,8,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
78000,Casablanca,Mercedes-Benz,220,1999,224999.5,Diesel,9,Manuelle,5,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
91000,Ben Guerir,Hyundai,i 30,2012,154999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
107000,Nador,Toyota,RAV 4,2006,164999.5,Diesel,9,Manuelle,5,Dédouanée,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
840000,Casablanca,BMW,Serie 4 gran coupé,2022,2499.5,Diesel,8,Automatique,5,Importée neuve,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
256000,Fès,Volkswagen,Passat,2016,164999.5,Diesel,8,Automatique,5,Dédouanée,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
197000,Meknès,Ford,Kuga,2020,32499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
198000,Rabat,Toyota,C-HR,2020,42499.5,Hybride,10,Automatique,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
148000,Rabat,Opel,Astra,2015,72499.5,Diesel,7,Manuelle,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125000,Casablanca,Audi,A1,2012,104999.5,Diesel,6,Manuelle,3,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
169000,Casablanca,Opel,MOKKA,2017,82499.5,Diesel,6,Automatique,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
170000,Tétouan,BMW,Serie 1,2013,124999.5,Diesel,8,Automatique,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
150000,Tétouan,Peugeot,Tepee,2019,57499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
280000,Tétouan,Volkswagen,Polo,2019,67499.5,Essence,11,Automatique,5,Importée neuve,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
175000,Casablanca,Kia,Sportage,2016,67499.5,Diesel,7,Automatique,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275000,Fès,Volkswagen,GOLF 7,2016,114999.5,Diesel,8,Automatique,5,Dédouanée,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
285000,Casablanca,BMW,X5,2015,134999.5,Diesel,12,Automatique,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
109000,Casablanca,BMW,X1,2011,104999.5,Essence,11,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
128000,Casablanca,Fiat,500,2021,22499.5,Essence,6,Automatique,3,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
157000,Marrakech,Hyundai,Accent,2021,47499.5,Diesel,6,Automatique,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
145000,Casablanca,Mercedes-Benz,Classe C,2007,194999.5,Diesel,8,Automatique,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
185000,Meknès,Mercedes-Benz,Classe E,2012,224999.5,Diesel,9,Automatique,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
139000,Rabat,Land Rover,Range Rover Sport,2009,164999.5,Diesel,11,Automatique,5,Dédouanée,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170000,Marrakech,Nissan,Qashqai,2017,124999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,Rabat,Mercedes-Benz,Classe E,2018,57499.5,Diesel,9,Automatique,3,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210000,Casablanca,Toyota,Prado,2016,52499.5,Diesel,12,Manuelle,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198000,Rabat,Mercedes-Benz,CLASSE ML,2013,184999.5,Diesel,12,Automatique,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
290000,Rabat,Audi,A6,2017,114999.5,Diesel,8,Automatique,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
238000,Rabat,BMW,Serie 3,2016,134999.5,Diesel,8,Automatique,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
89000,Casablanca,Fiat,Doblo,2018,124999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
100000,Rabat,Citroen,C4,2013,184999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
127000,Tanger,Hyundai,i 20,2019,104999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
125000,Fès,Citroen,C-ELYSEE,2021,42499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
105000,Casablanca,Peugeot,208,2019,124999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
120000,Berrechid,Hyundai,Accent,2018,92499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
62000,Rabat,Volkswagen,Passat,2008,184999.5,Essence,11,Automatique,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
660000,Tanger,Mercedes-Benz,Classe A,2021,27499.5,Essence,12,Automatique,5,Importée neuve,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
410000,Casablanca,Land Rover,Range Rover Evoque,2019,62499.5,Diesel,8,Automatique,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
235000,Tanger,Mercedes-Benz,Classe CLA,2014,97499.5,Diesel,8,Automatique,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
550000,Tanger,Seat,Leon,2022,2499.5,Hybride,12,Automatique,5,Importée neuve,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
350000,Tanger,Mercedes-Benz,Vito,2016,124999.5,Diesel,8,Automatique,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
295000,Tanger,Volkswagen,Polo,2019,32499.5,Essence,11,Automatique,5,Importée neuve,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
116000,Rabat,Renault,Clio,2018,97499.5,Diesel,5,Manuelle,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118000,Casablanca,Opel,Corsa,2018,27499.5,Diesel,5,Manuelle,5,WW au Maroc,1,Bon,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
149000,Oujda,Mercedes-Benz,Classe C,2008,324999.5,Diesel,9,Automatique,5,Dédouanée,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250000,Kénitra,Volkswagen,GOLF 7,2015,144999.5,Diesel,8,Automatique,5,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
80000,Berrechid,Volkswagen,GOLF 5,2006,274999.5,Diesel,8,Manuelle,5,Dédouanée,0,Bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
129000,Khouribga,Dacia,Duster,2018,82499.5,Diesel,6,Automatique,5,WW au Maroc,0,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175000,Nador,Volkswagen,Touran,2013,224999.5,Diesel,8,Automatique,5,Dédouanée,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
260000,Rabat,Nissan,Qashqai,2021,12499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
157000,Tanger,Volkswagen,GOLF 7,2016,164999.5,Diesel,7,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113000,Salé,Renault,Clio,2018,72499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
78000,Casablanca,Kia,Sportage,2008,274999.5,Diesel,8,Automatique,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
60000,Casablanca,Peugeot,Bipper,2013,164999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102000,Khouribga,Renault,Clio,2017,134999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72000,Casablanca,Fiat,Doblo,2014,274999.5,Diesel,5,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175000,Fès,Nissan,Qashqai,2017,114999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
140000,Marrakech,Hyundai,Elantra,2015,104999.5,Diesel,6,Automatique,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
125000,Fès,Volkswagen,Touareg,2011,174999.5,Diesel,11,Automatique,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
170000,Temara,Mercedes-Benz,Classe C,2007,27499.5,Diesel,9,Manuelle,5,Dédouanée,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
230000,Rabat,Opel,Grandland X,2019,72499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
77000,Béni Mellal,Renault,Kangoo,2011,154999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78000,Agadir,Peugeot,207,2009,174999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
360000,Benslimane,Renault,Zoe,2020,72499.5,Electrique,10,Automatique,5,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
140000,Sidi Kacem,Volkswagen,Touran,2012,164999.5,Diesel,6,Manuelle,5,Dédouanée,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
65000,Casablanca,Opel,Astra,2005,324999.5,Diesel,7,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143000,Casablanca,Ford,Focus,2015,124999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66000,Casablanca,Dacia,Logan,2013,104999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105000,Casablanca,Renault,Clio,2016,134999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,Temara,Audi,Q3,2018,17499.5,Diesel,8,Automatique,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92000,Casablanca,Ford,Fiesta,2014,2499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97000,Temara,Volkswagen,GOLF 5,2006,224999.5,Diesel,8,Manuelle,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
158000,Meknès,Kia,Sportage,2016,124999.5,Diesel,8,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,Settat,Renault,Kangoo,2006,274999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
123000,Meknès,Volkswagen,GOLF 6,2009,224999.5,Diesel,8,Manuelle,5,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
85000,Bouznika,Volkswagen,Passat,2009,12499.5,Diesel,8,Manuelle,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
69000,Safi,Peugeot,207,2010,224999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69000,Laâyoune,Nissan,Navara,2005,324999.5,Diesel,13,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108000,Casablanca,Fiat,TIPO,2018,92499.5,Diesel,5,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
69000,Salé,Kia,Ceed,2009,194999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
75000,Béni Mellal,Renault,Kangoo,2009,12499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
120000,Béni Mellal,Volkswagen,Touran,2008,27499.5,Diesel,8,Manuelle,5,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
149000,Casablanca,Peugeot,308,2014,104999.5,Diesel,7,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
117000,Oujda,Seat,Ibiza,2017,92499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68000,Agadir,Dacia,Logan,2010,194999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
75000,Chichaoua,Renault,Kangoo,2007,174999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
